id;predict
48362;95244.4375
48366;75226.796875
48367;39440.40625
48368;59525.2578125
48369;42388.2890625
48370;53856.365234375
48372;245090.5
48378;46093.8046875
48381;40723.7578125
48382;58191.3671875
48383;186791.59375
48384;62411.7734375
48385;27060.06640625
48386;314430.4375
48387;91277.6796875
48388;60972.828125
48389;122963.5703125
48391;74581.41015625
48394;34827.703125
48395;51588.9296875
48396;78120.78125
48397;93662.765625
48398;30082.16796875
48399;50592.6875
48400;25998.21484375
48410;68031.8828125
48414;42960.3984375
48415;31171.4375
48417;167985.4765625
48418;77200.40625
48420;51248.55078125
48421;51441.125
48423;64779.3359375
48426;62638.6875
48427;154542.125
48429;34288.578125
48433;61704.6171875
48434;44301.90234375
48436;194354.328125
48437;37539.68359375
48438;106391.2109375
48439;211903.515625
48440;37819.421875
48441;30860.68359375
48442;57675.48046875
48443;52311.93359375
48444;90822.296875
48446;157550.6875
48447;39027.375
48449;55075.0546875
48450;44675.94921875
48451;105383.4375
48453;78680.4765625
48454;27138.2578125
48459;22553.677734375
48461;82988.1640625
48465;59025.76953125
48467;57493.4453125
48470;40240.8828125
48471;80844.7109375
48472;39585.76953125
48474;23029.677734375
48477;119379.7734375
48478;122220.375
48483;74999.2890625
48484;473455.9375
48487;55603.109375
48488;264413.75
48489;325902.09375
48490;105696.90234375
48492;50536.65625
48496;179185.0
48497;81593.5625
48498;24050.6171875
48500;24180.92578125
48504;39119.80078125
48505;199588.625
48507;103621.890625
48508;43597.7421875
48513;33535.53125
48515;35710.43359375
48520;27183.53125
48521;75533.234375
48523;38455.89453125
48524;60807.41015625
48525;42479.8125
48526;48950.765625
48528;23333.8359375
48531;50451.5078125
48533;54863.765625
48535;35891.671875
48537;96851.89453125
48539;70771.96875
48540;110705.515625
48542;45550.125
48543;40340.9765625
48545;139382.09375
48547;56826.537109375
48548;105285.7265625
48549;505999.78125
48550;38346.33203125
48552;93525.796875
48556;35494.5390625
48557;97030.5390625
48559;202060.59375
48560;43904.328125
48561;148322.71875
48563;117420.421875
48566;31625.25
48568;103426.3984375
48569;69419.6640625
48570;250980.5625
48572;45865.625
48574;34446.21875
48575;179093.28125
48576;65408.8046875
48581;41195.9140625
48582;97560.1953125
48583;106540.625
48585;80344.0546875
48590;116504.078125
48591;89983.01171875
48592;68768.4765625
48593;35906.375
48595;44156.3046875
48599;60801.41796875
48600;74710.8125
48603;55293.5859375
48608;116256.1796875
48614;80437.9453125
48615;165003.5
48616;57718.375
48617;113278.515625
48619;303648.171875
48623;65483.4140625
48624;269538.84375
48626;30869.5859375
48630;75185.57421875
48632;122975.515625
48633;46869.39453125
48634;153491.8125
48638;242104.4375
48639;95712.15625
48640;91626.40625
48642;41696.25
48645;49516.61328125
48647;56075.1015625
48648;97560.46875
48651;57760.6484375
48653;24098.67578125
48654;43705.66796875
48657;76161.5625
48659;126659.15625
48662;274622.515625
48667;130638.66796875
48668;34406.8515625
48669;65745.0546875
48671;39234.091796875
48673;57110.447265625
48678;50327.29296875
48679;140002.7421875
48680;269280.4375
48682;42972.6875
48686;79549.8046875
48688;106126.375
48690;46235.375
48691;30732.80859375
48692;134138.875
48695;37660.6875
48696;41820.8046875
48697;180935.125
48698;25227.966796875
48699;97339.9609375
48700;202587.09375
48705;53994.68359375
48709;56374.294921875
48710;130311.234375
48713;45030.36328125
48714;81715.2421875
48717;68688.359375
48718;86522.64453125
48719;23135.2578125
48724;96156.234375
48725;31385.0625
48726;174830.21875
48729;75184.03515625
48730;61594.515625
48732;33196.0859375
48733;30348.4140625
48734;70240.369140625
48735;147361.40625
48736;36734.453125
48737;83922.234375
48738;51881.6328125
48741;38147.82421875
48746;110106.734375
48747;101664.67578125
48748;109726.6875
48749;149242.46875
48751;54095.125
48752;141323.34375
48753;91452.0
48754;30369.89453125
48758;83197.8203125
48759;114431.16015625
48760;23761.1171875
48764;43650.4453125
48765;40177.54296875
48766;174222.28125
48768;51813.3359375
48770;91902.3046875
48771;72652.5625
48772;45137.44140625
48776;90325.96875
48777;89194.828125
48780;54105.216796875
48781;39693.7734375
48782;49960.875
48783;175254.0
48786;129793.1640625
48787;69928.640625
48788;26646.85546875
48789;34375.7890625
48793;115563.2265625
48794;56776.52734375
48797;103691.4140625
48798;49094.1640625
48803;278828.5625
48810;67780.84375
48812;45325.671875
48814;513749.8125
48815;106607.0625
48817;250229.9375
48818;213634.8125
48819;99166.46875
48820;31206.01953125
48821;536263.78125
48822;90255.38671875
48823;120513.1640625
48824;43317.828125
48826;87059.90625
48831;55748.625
48835;112062.6640625
48839;42020.140625
48840;98750.50390625
48841;46892.578125
48843;196677.78125
48845;53918.02734375
48846;53553.18359375
48848;55854.8828125
48849;109100.0546875
48850;29556.078125
48853;71306.21875
48854;31375.6953125
48855;84775.171875
48858;67909.25
48859;59641.265625
48862;125471.11328125
48864;122196.8125
48866;98474.2265625
48869;92536.765625
48870;63975.85546875
48872;67168.826171875
48873;44193.97265625
48874;126716.171875
48875;47298.88671875
48876;52728.8515625
48877;61086.39453125
48878;840700.5625
48881;167458.1953125
48884;33614.3671875
48885;42021.015625
48886;55233.2421875
48888;39130.1171875
48889;414774.84375
48891;39469.8125
48892;42525.21875
48894;82362.2890625
48896;99518.609375
48902;53264.9765625
48905;58268.302734375
48906;58957.34375
48907;120259.15234375
48910;28264.08984375
48911;105686.37890625
48912;46299.65625
48917;54629.755859375
48925;47326.84765625
48927;104958.5546875
48929;31606.1171875
48930;88642.5234375
48931;58511.328125
48932;180080.15625
48933;47129.39453125
48934;77848.09375
48935;36940.1640625
48938;56943.541015625
48941;46989.1171875
48942;116969.92578125
48943;42009.548828125
48947;128553.1875
48949;405931.875
48950;57696.109375
48953;62079.25
48955;254561.59375
48957;767066.1875
48959;49250.5859375
48960;20164.94921875
48961;112373.6875
48962;33436.8984375
48963;141359.859375
48964;101885.53125
48967;68171.5546875
48968;75219.7890625
48969;56430.673828125
48970;26089.03125
48971;27262.09375
48975;34565.0
48976;237453.09375
48978;32139.9453125
48979;99258.5
48980;28695.14453125
48981;110636.24609375
48984;191591.0
48985;78945.2734375
48989;53027.953125
48993;53143.53125
48996;188826.0546875
48997;22830.0390625
48998;68604.640625
49000;45887.859375
49002;31328.35546875
49005;62047.7265625
49006;160423.65625
49010;108329.8046875
49011;40646.8828125
49014;46121.49609375
49016;87595.2890625
49018;20887.96875
49019;56234.7109375
49020;34125.359375
49021;71923.0234375
49023;41573.423828125
49024;61529.9921875
49029;71835.3203125
49030;206117.125
49034;57838.830078125
49036;52041.55078125
49037;90379.28125
49038;83677.390625
49041;32028.29296875
49043;71410.9296875
49044;259746.875
49048;102952.921875
49049;63430.38671875
49050;70563.5625
49051;33247.84375
49052;101389.0625
49053;193311.5078125
49054;26224.41015625
49057;40211.86328125
49058;142687.546875
49059;587986.375
49061;61344.8515625
49062;396713.09375
49068;134811.46875
49071;35297.51171875
49072;41124.40625
49076;82347.6328125
49077;44726.41796875
49078;405349.3125
49081;51929.51953125
49082;138656.78125
49083;45115.09375
49092;93427.23046875
49095;45576.7890625
49097;68817.9765625
49098;153877.9296875
49100;31501.0234375
49101;528406.8125
49102;98176.09375
49103;59713.625
49104;36893.52734375
49108;256765.71875
49112;291065.40625
49113;34790.1640625
49115;102642.171875
49116;29975.67578125
49117;80043.328125
49120;47595.3515625
49121;80091.3828125
49124;30635.4765625
49125;54826.65234375
49126;123572.4921875
49127;88993.890625
49128;406485.5
49129;31061.1953125
49130;55316.44140625
49131;398898.15625
49132;40850.40234375
49133;106857.421875
49134;329174.71875
49135;35791.201171875
49136;24291.3125
49137;20449.28515625
49142;51944.21875
49148;45044.166015625
49149;49586.21875
49153;35962.8828125
49154;25177.23828125
49155;90099.421875
49156;160681.125
49157;95419.1953125
49159;83331.1015625
49160;75908.7890625
49161;288223.125
49162;93067.875
49166;65568.84375
49167;37076.328125
49169;177859.1875
49170;269240.0546875
49172;38486.265625
49176;49440.8203125
49182;70614.75
49183;35480.90625
49185;183007.21875
49186;53171.0625
49187;41361.2421875
49188;126001.28125
49190;66134.32421875
49192;76406.8671875
49193;53732.140625
49194;265884.84375
49195;95861.1015625
49196;42100.8046875
49197;22583.71484375
49202;56138.0546875
49203;98301.125
49204;34354.6328125
49205;499217.875
49206;509049.59375
49208;141702.8828125
49210;38582.703125
49212;128293.00390625
49213;72876.0234375
49216;193649.546875
49217;64004.89453125
49218;20141.46484375
49220;55616.88671875
49230;43689.57421875
49235;43113.2265625
49237;50160.3984375
49238;99149.703125
49240;52229.40234375
49242;86106.625
49246;53196.0859375
49249;36946.111328125
49250;41939.23046875
49251;120512.734375
49253;139291.46875
49254;73750.9296875
49256;41071.25
49259;61497.6640625
49260;54181.21875
49261;73781.046875
49271;29219.14453125
49272;53200.48046875
49274;49778.61328125
49279;72220.15625
49280;402081.8125
49283;33313.1171875
49285;58797.234375
49286;62079.861328125
49289;148657.875
49291;72140.40625
49292;221180.6875
49295;380773.28125
49298;57793.783203125
49302;114249.9296875
49303;561152.875
49307;52147.37109375
49310;86328.97265625
49311;34957.2109375
49314;35744.9921875
49315;30764.1171875
49317;87385.921875
49318;28430.59765625
49322;97534.421875
49323;456810.15625
49326;113424.78125
49332;100509.5078125
49333;85516.7578125
49334;32529.615234375
49337;47485.1640625
49338;55129.8203125
49339;233159.71875
49341;43769.8828125
49347;174299.21875
49349;154375.609375
49355;161859.984375
49356;49567.32421875
49359;32819.7265625
49360;62634.8203125
49364;76272.9296875
49365;87550.3828125
49367;108089.828125
49369;32478.62890625
49371;61473.19140625
49373;116863.46875
49380;64690.02734375
49384;76267.5625
49386;35665.42578125
49391;122650.484375
49392;75509.6875
49393;74811.498046875
49394;61222.26171875
49395;61389.171875
49396;50597.7421875
49397;51740.72265625
49400;32204.974609375
49402;52092.2890625
49407;44839.9140625
49408;40395.953125
49411;59876.41796875
49412;148182.703125
49416;61580.09375
49418;51409.533203125
49420;84450.140625
49421;173057.7109375
49424;66030.828125
49425;43059.3671875
49430;25043.4140625
49432;70961.34375
49435;62766.70703125
49437;66712.40625
49440;119991.7265625
49441;39544.02734375
49442;57532.3203125
49444;97894.3125
49451;85047.578125
49452;81216.4609375
49455;107243.0703125
49456;114266.2734375
49459;58886.6796875
49460;188415.421875
49464;106554.90625
49467;24693.23046875
49469;29996.859375
49470;91277.6796875
49471;65078.109375
49472;88568.25
49476;24459.046875
49481;238004.6875
49482;131621.53515625
49484;48309.921875
49486;64590.8828125
49488;66806.328125
49490;83575.53125
49493;39237.80078125
49495;52695.24609375
49496;20122.359375
49497;39074.89453125
49500;71259.234375
49501;150208.96875
49502;46965.2265625
49504;114887.953125
49505;51953.71484375
49506;41358.875
49507;31663.12890625
49508;257505.421875
49510;38213.75
49511;61049.896484375
49512;23947.21484375
49514;117189.90234375
49517;46724.171875
49520;412015.15625
49521;83290.109375
49522;55503.650390625
49526;199652.625
49529;77819.9375
49530;52918.84375
49532;30534.8046875
49533;28244.05859375
49538;36674.3203125
49539;72367.71875
49540;47093.125
49543;170039.46875
49545;92026.3046875
49546;50694.96875
49547;65177.5625
49549;105808.984375
49550;84354.859375
49551;41759.2734375
49555;72408.1015625
49556;36925.5078125
49557;48710.08203125
49560;103940.046875
49563;175302.40625
49565;28032.328125
49566;112292.5859375
49568;319851.84375
49570;50516.375
49576;31423.9140625
49578;638817.40625
49583;63888.23046875
49584;55538.625
49585;322656.21875
49587;61038.0625
49588;51837.6015625
49589;188135.609375
49590;268175.125
49594;40797.984375
49595;49009.8359375
49596;33834.46875
49599;47737.5390625
49603;372469.0625
49604;43505.0625
49606;40345.017578125
49607;83466.59375
49609;31566.765625
49610;29540.234375
49612;39771.76953125
49614;26871.9453125
49615;164340.5078125
49616;127498.921875
49619;118528.53515625
49623;205575.5625
49624;87258.06640625
49625;28046.40625
49626;72542.55078125
49629;48365.07421875
49631;102311.296875
49632;189533.703125
49634;21359.4453125
49636;56834.513671875
49638;177917.1640625
49639;68794.08203125
49640;55362.146484375
49642;73622.640625
49644;405622.21875
49646;122953.7421875
49648;46336.236328125
49649;258678.28125
49651;35416.158203125
49654;144371.40625
49655;563908.9375
49656;42637.98046875
49658;62620.4921875
49662;48291.609375
49664;52074.0234375
49665;34666.5859375
49666;310944.5625
49670;34375.69140625
49671;49052.5234375
49672;41128.1953125
49673;87104.203125
49676;54535.73828125
49681;33172.93359375
49683;281301.9375
49684;94430.96875
49686;54786.85546875
49687;37166.0625
49688;231121.875
49689;39508.32421875
49692;112907.3359375
49693;120245.21875
49698;122521.296875
49702;83170.96875
49703;127681.84375
49704;23585.33984375
49705;301796.90625
49706;25327.3359375
49707;72479.125
49708;103110.390625
49709;44823.6171875
49715;89988.5234375
49717;35624.8203125
49719;151949.3125
49723;28851.66015625
49724;350108.8125
49725;169488.046875
49726;51093.5859375
49727;66557.390625
49728;46297.75
49729;60604.37890625
49730;231043.5
49731;69683.9375
49733;30689.59375
49736;68920.484375
49738;212892.34375
49740;38672.53125
49743;31402.13671875
49744;24067.1953125
49745;31603.7734375
49746;48619.359375
49747;30794.640625
49748;75501.21875
49749;75132.9765625
49751;106950.4296875
49753;121091.796875
49755;116630.81640625
49756;45537.02734375
49759;47499.01953125
49760;233824.4375
49762;55633.4453125
49764;197155.28125
49765;124207.765625
49766;49404.47265625
49768;133425.41796875
49769;119345.69921875
49773;76856.9375
49774;46929.01171875
49782;84746.3515625
49783;80505.515625
49784;37722.59375
49792;28585.87890625
49795;94732.390625
49798;31457.35546875
49801;47630.328125
49804;32020.86328125
49805;91605.7265625
49806;32762.9453125
49807;38748.76953125
49808;59448.765625
49810;105308.53515625
49811;52551.7890625
49813;65533.888671875
49815;38254.7734375
49820;27250.12109375
49823;124552.09375
49824;53152.96875
49827;116490.62890625
49828;70155.1171875
49830;44358.6328125
49831;82865.2265625
49833;86503.515625
49837;28122.0546875
49840;79534.8359375
49841;69608.9140625
49842;417329.1875
49845;84973.140625
49847;248717.0625
49848;78443.515625
49853;113698.7578125
49854;75990.8515625
49855;56166.20703125
49856;38929.3203125
49857;55259.3359375
49862;26386.01953125
49864;31285.4296875
49865;162984.203125
49869;103399.9765625
49873;217247.1171875
49876;31215.6484375
49879;54154.4140625
49881;411726.625
49883;68713.0078125
49884;39425.484375
49887;390151.5625
49888;167765.5
49897;98297.640625
49900;41754.25
49903;47757.8359375
49904;179907.125
49905;62191.193359375
49906;38289.33984375
49907;128324.90625
49909;233329.5546875
49910;71121.6328125
49914;321577.90625
49916;61040.384765625
49917;37701.3046875
49918;51176.607421875
49921;71614.1484375
49922;251102.5625
49926;58009.513671875
49927;157384.9375
49929;63556.33984375
49930;144457.640625
49932;107518.8125
49934;122440.08984375
49935;170457.0625
49936;50947.609375
49937;110827.5
49940;386571.1875
49941;56786.734375
49946;105607.57421875
49947;55816.890625
49952;29665.34765625
49954;52582.98046875
49955;107429.8984375
49960;26749.6640625
49962;59240.65234375
49963;61363.701171875
49964;51933.5
49966;138564.5625
49968;86087.1953125
49969;40021.21484375
49971;105978.0
49973;53327.64453125
49974;52450.8984375
49975;172046.984375
49979;67911.375
49980;51183.38671875
49981;40641.453125
49982;254511.125
49985;33488.791015625
49988;163871.8671875
49991;42172.203125
49994;155588.53125
49997;201008.84375
49998;39648.73046875
50000;33631.828125
50002;53192.4921875
50005;51862.9765625
50006;65871.390625
50009;47305.5
50010;32130.2734375
50013;587797.9375
50014;85630.875
50015;34696.21875
50017;95960.09375
50020;62217.828125
50021;64390.625
50023;91296.09375
50025;80118.203125
50026;45979.203125
50032;144048.40625
50034;51193.3671875
50040;42309.15625
50041;102271.453125
50042;40632.140625
50043;63678.40625
50044;134504.93359375
50045;80203.6484375
50046;59899.8828125
50047;106169.2421875
50048;52641.41015625
50052;114540.5546875
50053;128952.875
50054;126455.3828125
50055;122489.890625
50056;22390.875
50057;47246.9921875
50058;56290.5234375
50062;115858.7265625
50063;34998.484375
50066;74863.84375
50068;38654.3984375
50070;38437.8515625
50072;48144.33203125
50074;39228.5078125
50076;195120.6875
50081;55603.41015625
50082;51435.6328125
50083;56452.671875
50085;63526.380859375
50086;26037.39453125
50089;621133.78125
50091;101654.2421875
50093;166027.875
50094;198798.84375
50095;134581.78125
50096;85830.71875
50099;226877.96875
50100;45660.73828125
50102;266800.21875
50103;103568.4375
50104;151727.5625
50106;84138.34375
50109;616303.3125
50112;71163.265625
50113;95719.38671875
50114;76986.640625
50117;49156.6796875
50119;179157.15625
50121;338991.46875
50123;65171.609375
50126;99061.71484375
50127;107788.9375
50128;49774.9140625
50130;122599.35546875
50133;174909.1171875
50135;170589.69921875
50136;178350.34375
50138;66300.109375
50144;70426.96875
50145;36046.53125
50146;39984.65625
50147;52089.69140625
50148;86214.4296875
50149;33764.63671875
50150;51089.83984375
50151;62548.6015625
50155;48711.390625
50157;72048.2890625
50162;32757.3515625
50164;58275.65234375
50165;37936.296875
50166;290516.421875
50167;156834.125
50168;234867.03125
50170;141592.78125
50171;34327.51953125
50174;107785.84375
50175;69074.5625
50176;76680.515625
50177;129507.703125
50178;194757.109375
50180;65322.88671875
50184;129514.265625
50188;128758.3671875
50190;279965.90625
50191;40675.01171875
50192;229038.6875
50194;52787.203125
50196;39341.859375
50198;64086.109375
50200;36477.796875
50202;185183.9375
50207;55049.046875
50209;376050.65625
50210;39846.5546875
50211;27538.078125
50214;53129.228515625
50215;43820.8515625
50216;57346.80859375
50217;89129.65625
50219;69907.2578125
50221;66850.8359375
50223;201840.6875
50225;90529.7421875
50231;22678.3125
50233;35661.27734375
50235;86808.296875
50237;111811.44921875
50239;56913.369140625
50240;35608.625
50244;50062.3984375
50246;58792.2265625
50249;119492.9453125
50256;48390.6953125
50260;168884.5234375
50262;88986.11328125
50264;291967.125
50266;43677.4765625
50270;187386.0
50273;44507.55859375
50274;50998.140625
50275;127309.578125
50276;28417.70703125
50278;85439.1875
50280;215681.625
50283;409737.625
50285;36004.0234375
50289;28543.0390625
50292;329119.0625
50294;112414.171875
50295;38810.5859375
50296;65982.53125
50299;139417.171875
50300;33326.2265625
50301;41916.2578125
50304;110164.171875
50308;151636.21875
50309;30491.51953125
50310;99949.1171875
50312;79921.984375
50318;102667.96875
50319;32750.8671875
50320;57090.2421875
50328;38833.26953125
50337;30783.97265625
50338;49041.099609375
50339;217521.46875
50340;646708.0
50342;87086.375
50343;655924.46875
50346;86325.1953125
50347;41891.5078125
50349;45311.859375
50350;84955.203125
50351;32750.890625
50352;34798.2822265625
50353;211968.5625
50357;67548.78125
50360;64448.1171875
50362;525995.3125
50363;64163.125
50364;69575.953125
50366;49941.5625
50368;119889.5390625
50369;63911.99609375
50375;134851.09375
50378;42898.14453125
50380;249870.25
50381;37894.328125
50385;107994.015625
50386;89120.625
50389;91652.984375
50390;186501.484375
50391;181145.2734375
50392;262045.03125
50394;60867.51953125
50395;73449.875
50397;127949.0234375
50401;59748.55859375
50403;104644.0625
50404;92385.234375
50405;53747.69921875
50407;53827.02734375
50409;62218.447265625
50415;75830.953125
50417;40777.078125
50419;67057.0
50420;170401.015625
50422;136463.96875
50424;114931.86328125
50425;77087.546875
50426;47571.3359375
50427;149566.078125
50429;57997.3125
50433;42292.3828125
50434;47403.5078125
50435;109369.765625
50436;46667.03125
50438;116221.421875
50439;58811.953125
50440;128520.671875
50444;234627.03125
50447;92092.25
50449;63959.53515625
50450;57471.0546875
50452;182171.4921875
50453;31430.00390625
50454;36098.703125
50464;72631.95703125
50469;135132.9296875
50470;46637.5703125
50471;154654.4375
50473;49076.35546875
50475;96931.546875
50476;34749.703125
50477;39073.15625
50478;34984.171875
50480;176013.109375
50484;49290.1953125
50486;68725.484375
50487;83045.9375
50488;230376.5625
50489;136870.36328125
50491;62161.2421875
50494;93077.46875
50496;122140.3515625
50497;44504.05859375
50498;24049.490234375
50499;62042.703125
50500;243688.2578125
50501;33842.9921875
50503;98640.953125
50504;45882.3359375
50506;312973.125
50508;555735.1875
50509;49411.03515625
50510;120421.765625
50511;69216.609375
50513;86250.3046875
50514;128752.828125
50517;27045.00390625
50525;69497.2578125
50526;36800.796875
50527;87785.55078125
50529;66950.69921875
50532;35019.078125
50533;184615.03125
50536;50986.953125
50537;44570.42578125
50538;228183.875
50542;27894.8828125
50543;96745.65234375
50546;116480.84375
50547;75065.6484375
50550;42983.6640625
50552;231636.28125
50553;83330.78125
50556;63855.65625
50558;113296.625
50559;29118.88671875
50563;111538.46484375
50567;52471.5546875
50568;167359.96875
50570;55513.23828125
50571;318261.546875
50572;38395.06640625
50574;147332.421875
50580;165676.640625
50581;28931.09375
50582;36292.0078125
50583;83617.015625
50586;136584.90625
50587;25873.91796875
50592;30057.123046875
50595;107951.4296875
50596;34001.0859375
50600;34680.390625
50601;171094.40625
50604;252209.0
50607;44373.7421875
50608;58570.9609375
50610;120897.2578125
50611;236666.4375
50612;841897.3125
50613;92184.578125
50614;98568.5390625
50618;89214.65625
50622;53736.6171875
50623;34410.0859375
50624;32758.6328125
50626;32547.087890625
50629;62894.34375
50630;275674.296875
50632;50812.328125
50635;29875.80078125
50638;35197.482421875
50641;67877.0546875
50643;367612.46875
50645;73612.3359375
50647;123482.75
50648;105097.703125
50649;44888.1953125
50650;620657.65625
50651;204088.9375
50654;71154.640625
50655;44115.9609375
50656;137822.953125
50657;311695.9375
50661;80341.3125
50663;45352.51953125
50665;79920.5234375
50667;82158.2265625
50668;22997.34765625
50669;61479.984375
50670;150028.71875
50672;33136.9375
50673;51006.2265625
50677;214658.25
50679;58304.84765625
50681;58612.3125
50684;133360.9375
50685;297186.4375
50686;104079.9375
50690;72721.0078125
50691;157689.1875
50695;54344.421875
50696;91465.5
50699;56525.8203125
50700;202510.984375
50703;48151.404296875
50704;35715.29296875
50707;78020.4140625
50709;272045.453125
50713;60701.705078125
50714;59244.32421875
50715;39031.33984375
50716;53552.28125
50718;397691.15625
50719;135077.6875
50721;60093.796875
50729;37891.1171875
50730;73485.6875
50731;43546.7421875
50733;68896.361328125
50734;183557.0625
50737;171052.125
50738;102539.3125
50741;108885.0234375
50742;123969.015625
50743;43805.0625
50745;27323.310546875
50746;61122.3828125
50747;120927.125
50750;152592.28125
50753;86382.28125
50759;72587.5390625
50764;123552.890625
50766;65529.30078125
50769;40038.3359375
50771;149894.484375
50778;57762.158203125
50780;132501.671875
50782;71853.8828125
50783;66767.65625
50788;99252.484375
50790;52676.12890625
50791;31572.25
50792;193359.28125
50795;99773.421875
50796;33143.75
50799;58041.8046875
50800;247092.5
50806;479975.71875
50807;74424.96875
50808;326144.96875
50810;33652.8671875
50811;66898.8515625
50813;90055.125
50814;280707.0625
50815;46619.8203125
50816;65108.1328125
50817;135781.203125
50818;115118.9609375
50819;210117.875
50820;42566.96484375
50823;49467.1796875
50825;93530.765625
50826;47400.046875
50827;88724.6953125
50831;53724.5703125
50832;37403.6328125
50833;68653.9296875
50834;158942.125
50836;114743.8125
50837;84652.0546875
50838;26352.7734375
50840;39890.96875
50841;351682.78125
50843;42952.39453125
50844;77316.0
50846;28408.1953125
50849;34381.3515625
50850;47683.328125
50851;28685.98046875
50856;189901.125
50858;156161.4375
50859;24241.05078125
50860;39813.845703125
50861;118107.796875
50862;42730.59375
50864;32160.359375
50865;82677.1171875
50866;23579.55859375
50867;50738.30078125
50869;42233.09375
50870;58224.47265625
50871;72055.49609375
50875;95491.4765625
50878;39956.8203125
50880;75191.4453125
50881;34845.5859375
50885;302793.359375
50887;29562.92578125
50890;34555.2890625
50892;46178.6171875
50894;66350.6953125
50897;59064.587890625
50898;31159.3046875
50899;112402.7890625
50901;58024.1328125
50902;99088.2421875
50905;51067.5078125
50906;56681.7421875
50907;46969.2890625
50910;49837.6640625
50912;30111.0859375
50916;229634.5
50917;117961.40625
50920;47915.90625
50921;144994.9765625
50923;29239.71875
50924;35475.78125
50926;220090.0625
50928;83670.109375
50930;54801.384765625
50931;48038.89453125
50932;137777.625
50933;44019.8046875
50934;123160.578125
50935;57748.91015625
50936;51772.234375
50938;38904.05078125
50940;128596.0078125
50941;59482.7890625
50942;52094.328125
50950;32703.21875
50951;86336.0859375
50954;50886.078125
50956;22944.58984375
50958;49815.40625
50959;52839.61328125
50960;40929.484375
50961;40026.98828125
50963;51383.234375
50964;32486.947265625
50969;28302.78515625
50972;51124.0703125
50980;47438.78125
50981;36361.546875
50989;96022.1640625
50992;171222.7578125
50994;52781.78125
50995;155267.4375
50998;87798.7890625
50999;23633.48046875
51000;127714.2734375
51001;257886.28125
51003;100489.15625
51004;40954.6875
51005;28137.720703125
51009;55513.1171875
51014;39127.875
51017;86545.4921875
51018;71452.59375
51022;54165.03125
51026;22677.703125
51027;123293.5078125
51028;53221.80078125
51030;87863.9453125
51032;155688.265625
51033;115805.765625
51035;88207.421875
51037;141475.65625
51039;68701.65625
51040;43584.515625
51041;129455.796875
51042;32014.546875
51043;222350.546875
51048;62600.236328125
51049;187726.25
51051;90724.12109375
51052;38525.296875
51055;157249.6875
51056;57208.40625
51058;72129.21484375
51059;76763.203125
51061;78101.0
51063;34013.72265625
51064;53772.296875
51065;39106.07421875
51066;51095.951171875
51068;88555.828125
51070;82457.125
51071;51128.8671875
51072;35409.71875
51073;311441.9375
51074;238744.9375
51075;50131.578125
51077;73666.375
51078;25913.84375
51082;60653.412109375
51083;81650.03515625
51085;132859.14453125
51087;124356.38671875
51092;169561.28125
51094;75141.078125
51098;301053.6875
51099;73424.59375
51101;38150.3125
51102;679115.75
51104;164763.46875
51105;384698.375
51106;31081.41015625
51107;204230.75
51109;86425.2421875
51110;368615.5
51111;97839.2734375
51112;31590.68359375
51113;27182.2578125
51115;43043.7265625
51118;99021.765625
51121;93745.5078125
51122;99186.1015625
51125;34807.40234375
51127;321395.1875
51128;68872.296875
51129;71817.2265625
51131;44828.6640625
51132;38743.18359375
51134;144914.359375
51135;46048.85546875
51137;142135.03125
51151;34980.423828125
51155;257887.125
51156;167038.9765625
51157;41496.6875
51158;38640.86328125
51159;27679.921875
51160;388525.546875
51167;107949.89453125
51172;30954.28125
51173;96460.5625
51175;38589.328125
51176;50757.76171875
51179;111248.6640625
51181;39854.5703125
51182;41643.6171875
51186;119787.484375
51190;53449.583984375
51193;45304.28125
51194;52092.978515625
51197;61603.93359375
51201;34713.8359375
51202;228565.28125
51203;43106.4453125
51206;73566.65625
51208;82723.671875
51210;35175.953125
51215;47289.90234375
51216;75679.9921875
51218;39137.81640625
51219;34911.46484375
51222;41174.10546875
51231;20294.3984375
51235;135402.109375
51236;127854.765625
51237;26047.525390625
51238;85872.875
51240;218207.796875
51241;83749.89453125
51245;99717.6015625
51246;55474.4609375
51247;103763.53125
51248;37129.5
51249;29303.73046875
51252;28958.3828125
51253;129049.3125
51254;63979.44921875
51255;30139.81640625
51256;148438.375
51259;40658.7578125
51260;52188.65234375
51262;34174.875
51265;121630.359375
51266;183144.203125
51267;57899.55078125
51268;46265.0625
51269;54857.57421875
51270;209449.859375
51272;56672.3828125
51273;58342.015625
51274;52109.7578125
51278;26450.890625
51283;241650.5625
51290;43357.73828125
51292;114572.15234375
51299;65177.04296875
51300;42095.71484375
51302;25707.9609375
51303;111738.515625
51308;45743.5859375
51310;40587.6953125
51311;28353.734375
51312;28634.515625
51315;160025.953125
51322;39127.875
51323;191578.234375
51330;94645.7265625
51332;42121.71875
51338;100802.25
51340;30511.470703125
51341;170680.4375
51348;67976.9765625
51349;81690.86328125
51350;125043.84375
51351;29745.4453125
51353;31075.875
51354;31217.51953125
51356;54579.92578125
51359;96574.515625
51362;168839.296875
51363;42585.9453125
51364;49932.53515625
51365;65194.7734375
51366;494532.03125
51367;150024.03125
51368;73081.65625
51369;36675.9296875
51371;144801.53125
51372;58255.48046875
51374;44433.4296875
51375;101839.71875
51377;26395.76171875
51380;79404.75
51381;103418.6875
51385;26445.712890625
51389;32335.1015625
